State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
US,US,2016,March,Percent with drugs specified,83.6129314908454,,100,0.148564499225548,
US,US,2016,April,Percent with drugs specified,83.8261929953553,,100,0.149963599274203,
US,US,2016,May,Percent with drugs specified,84.1034269016205,,100,0.15327337853094,
US,US,2016,June,Percent with drugs specified,84.31253047294,,100,0.154681724815674,
US,US,2016,July,Percent with drugs specified,84.5860743272106,,100,0.157625860967647,
US,US,2016,August,Percent with drugs specified,84.8713331201508,,100,0.161393319383945,
US,US,2016,September,Percent with drugs specified,84.9901075697874,,100,0.163075370731903,
US,US,2016,October,Percent with drugs specified,85.1053028069831,,100,0.165318715266751,
US,US,2016,November,Percent with drugs specified,85.2807186397177,,100,0.165850094188956,
US,US,2016,December,Percent with drugs specified,85.4374550345647,,100,0.166299133338958,
US,US,2017,January,Percent with drugs specified,85.5565552895247,,100,0.16451137014986,Underreported due to incomplete data
US,US,2017,February,Percent with drugs specified,85.8521920415748,,100,0.16320443719733,Underreported due to incomplete data
US,US,2017,March,Percent with drugs specified,86.0580590161973,,100,0.162078112796,Underreported due to incomplete data
US,US,2017,April,Percent with drugs specified,86.1485585612278,,100,0.159649869833074,Underreported due to incomplete data
US,US,2017,May,Percent with drugs specified,86.2749685608165,,100,0.156520678734492,Underreported due to incomplete data
US,US,2017,June,Percent with drugs specified,86.4762510479604,,100,0.155434832792133,Underreported due to incomplete data
US,US,2017,July,Percent with drugs specified,86.6400195539964,,100,0.152839146275002,Underreported due to incomplete data
US,US,2017,August,Percent with drugs specified,86.7795255359845,,100,0.149331865862178,Underreported due to incomplete data
US,US,2017,September,Percent with drugs specified,86.9621184258919,,100,0.145232225365612,Underreported due to incomplete data
US,US,2017,October,Percent with drugs specified,87.2018640118619,,100,0.140479261228009,Underreported due to incomplete data
US,US,2017,November,Percent with drugs specified,87.3837775300873,,100,0.135276302381318,Underreported due to incomplete data
US,US,2017,December,Percent with drugs specified,87.6177582219214,,100,0.126903238319601,Underreported due to incomplete data
US,US,2018,January,Percent with drugs specified,88.0140792886254,,100,0.143940387443645,Underreported due to incomplete data
US,US,2018,February,Percent with drugs specified,88.2549853456698,,100,0.164185504685169,Underreported due to incomplete data
US,US,2018,March,Percent with drugs specified,88.6454645696709,,100,0.189427698421823,Underreported due to incomplete data
US,US,2018,April,Percent with drugs specified,89.0249798549557,,100,0.219045078725146,Underreported due to incomplete data
US,US,2015,January,Psychostimulants with abuse potential (T43.6),4402,4569,100,0.143178355985338,
US,US,2015,February,Psychostimulants with abuse potential (T43.6),4449,4620,100,0.146002798636808,
US,US,2015,March,Psychostimulants with abuse potential (T43.6),4586,4761,100,0.145000790235669,
US,US,2015,April,Psychostimulants with abuse potential (T43.6),4675,4855,100,0.14645411624489,
US,US,2015,May,Psychostimulants with abuse potential (T43.6),4785,4969,100,0.146196609053962,
US,US,2015,June,Psychostimulants with abuse potential (T43.6),4957,5149,100,0.147394042278837,
US,US,2015,July,Psychostimulants with abuse potential (T43.6),5081,5278,100,0.147934447308352,
US,US,2015,August,Psychostimulants with abuse potential (T43.6),5259,5464,100,0.148719883671925,
US,US,2015,September,Psychostimulants with abuse potential (T43.6),5450,5665,100,0.150740135533958,
US,US,2015,October,Psychostimulants with abuse potential (T43.6),5571,5793,100,0.15293214597802,
US,US,2015,November,Psychostimulants with abuse potential (T43.6),5689,5915,100,0.152393367717461,
US,US,2015,December,Psychostimulants with abuse potential (T43.6),5777,6008,100,0.153226512564574,
US,US,2016,January,Psychostimulants with abuse potential (T43.6),5922,6155,100,0.150668764023293,
US,US,2016,February,Psychostimulants with abuse potential (T43.6),6072,6307,100,0.14757664491327,
US,US,2016,March,Psychostimulants with abuse potential (T43.6),6174,6414,100,0.148564499225548,
US,US,2016,April,Psychostimulants with abuse potential (T43.6),6320,6568,100,0.149963599274203,
US,US,2016,May,Psychostimulants with abuse potential (T43.6),6459,6717,100,0.15327337853094,
US,US,2016,June,Psychostimulants with abuse potential (T43.6),6597,6862,100,0.154681724815674,
US,US,2016,July,Psychostimulants with abuse potential (T43.6),6838,7117,100,0.157625860967647,
US,US,2016,August,Psychostimulants with abuse potential (T43.6),6991,7282,100,0.161393319383945,
US,US,2016,September,Psychostimulants with abuse potential (T43.6),7047,7343,100,0.163075370731903,
US,US,2016,October,Psychostimulants with abuse potential (T43.6),7197,7502,100,0.165318715266751,
US,US,2016,November,Psychostimulants with abuse potential (T43.6),7362,7675,100,0.165850094188956,
US,US,2016,December,Psychostimulants with abuse potential (T43.6),7610,7934,100,0.166299133338958,
US,US,2017,January,Psychostimulants with abuse potential (T43.6),7824,8125,100,0.16451137014986,Underreported due to incomplete data
US,US,2017,February,Psychostimulants with abuse potential (T43.6),8038,8320,100,0.16320443719733,Underreported due to incomplete data
US,US,2017,March,Psychostimulants with abuse potential (T43.6),8248,8545,100,0.162078112796,Underreported due to incomplete data
US,US,2017,April,Psychostimulants with abuse potential (T43.6),8494,8787,100,0.159649869833074,Underreported due to incomplete data
US,US,2017,May,Psychostimulants with abuse potential (T43.6),8803,9078,100,0.156520678734492,Underreported due to incomplete data
US,US,2017,June,Psychostimulants with abuse potential (T43.6),9071,9380,100,0.155434832792133,Underreported due to incomplete data
US,US,2017,July,Psychostimulants with abuse potential (T43.6),9289,9716,100,0.152839146275002,Underreported due to incomplete data
US,US,2017,August,Psychostimulants with abuse potential (T43.6),9477,9952,100,0.149331865862178,Underreported due to incomplete data
US,US,2017,September,Psychostimulants with abuse potential (T43.6),9809,10311,100,0.145232225365612,Underreported due to incomplete data
US,US,2017,October,Psychostimulants with abuse potential (T43.6),10050,10472,100,0.140479261228009,Underreported due to incomplete data
US,US,2017,November,Psychostimulants with abuse potential (T43.6),10253,10598,100,0.135276302381318,Underreported due to incomplete data
US,US,2017,December,Psychostimulants with abuse potential (T43.6),10440,10687,100,0.126903238319601,Underreported due to incomplete data
US,US,2018,January,Psychostimulants with abuse potential (T43.6),10584,10946,100,0.143940387443645,Underreported due to incomplete data
US,US,2018,February,Psychostimulants with abuse potential (T43.6),10689,11066,100,0.164185504685169,Underreported due to incomplete data
US,US,2018,March,Psychostimulants with abuse potential (T43.6),10809,11259,100,0.189427698421823,Underreported due to incomplete data
US,US,2018,April,Psychostimulants with abuse potential (T43.6),10889,11398,100,0.219045078725146,Underreported due to incomplete data
US,US,2015,January,"Synthetic opioids, excl. methadone (T40.4)",5766,5978,100,0.143178355985338,
US,US,2015,February,"Synthetic opioids, excl. methadone (T40.4)",6079,6306,100,0.146002798636808,
US,US,2015,March,"Synthetic opioids, excl. methadone (T40.4)",6390,6627,100,0.145000790235669,
US,US,2015,April,"Synthetic opioids, excl. methadone (T40.4)",6868,7125,100,0.14645411624489,
US,US,2015,May,"Synthetic opioids, excl. methadone (T40.4)",7254,7525,100,0.146196609053962,
US,US,2015,June,"Synthetic opioids, excl. methadone (T40.4)",7551,7835,100,0.147394042278837,
US,US,2015,July,"Synthetic opioids, excl. methadone (T40.4)",7890,8188,100,0.147934447308352,
US,US,2015,August,"Synthetic opioids, excl. methadone (T40.4)",8216,8527,100,0.148719883671925,
US,US,2015,September,"Synthetic opioids, excl. methadone (T40.4)",8669,9001,100,0.150740135533958,
US,US,2015,October,"Synthetic opioids, excl. methadone (T40.4)",9101,9454,100,0.15293214597802,
US,US,2015,November,"Synthetic opioids, excl. methadone (T40.4)",9397,9760,100,0.152393367717461,
US,US,2015,December,"Synthetic opioids, excl. methadone (T40.4)",9610,9983,100,0.153226512564574,
US,US,2016,January,"Synthetic opioids, excl. methadone (T40.4)",9946,10327,100,0.150668764023293,
US,US,2016,February,"Synthetic opioids, excl. methadone (T40.4)",10585,10984,100,0.14757664491327,
US,US,2016,March,"Synthetic opioids, excl. methadone (T40.4)",11351,11781,100,0.148564499225548,
US,US,2016,April,"Synthetic opioids, excl. methadone (T40.4)",12048,12508,100,0.149963599274203,
US,US,2016,May,"Synthetic opioids, excl. methadone (T40.4)",12802,13299,100,0.15327337853094,
US,US,2016,June,"Synthetic opioids, excl. methadone (T40.4)",13562,14092,100,0.154681724815674,
US,US,2016,July,"Synthetic opioids, excl. methadone (T40.4)",14417,14990,100,0.157625860967647,
US,US,2016,August,"Synthetic opioids, excl. methadone (T40.4)",15256,15874,100,0.161393319383945,
US,US,2016,September,"Synthetic opioids, excl. methadone (T40.4)",16111,16769,100,0.163075370731903,
US,US,2016,October,"Synthetic opioids, excl. methadone (T40.4)",17027,17730,100,0.165318715266751,
US,US,2016,November,"Synthetic opioids, excl. methadone (T40.4)",18171,18924,100,0.165850094188956,
US,US,2016,December,"Synthetic opioids, excl. methadone (T40.4)",19500,20310,100,0.166299133338958,
US,US,2017,January,"Synthetic opioids, excl. methadone (T40.4)",20933,21508,100,0.16451137014986,Underreported due to incomplete data
US,US,2017,February,"Synthetic opioids, excl. methadone (T40.4)",21845,22525,100,0.16320443719733,Underreported due to incomplete data
US,US,2017,March,"Synthetic opioids, excl. methadone (T40.4)",22672,23439,100,0.162078112796,Underreported due to incomplete data
US,US,2017,April,"Synthetic opioids, excl. methadone (T40.4)",23374,24234,100,0.159649869833074,Underreported due to incomplete data
US,US,2017,May,"Synthetic opioids, excl. methadone (T40.4)",24175,25136,100,0.156520678734492,Underreported due to incomplete data
US,US,2017,June,"Synthetic opioids, excl. methadone (T40.4)",25078,26271,100,0.155434832792133,Underreported due to incomplete data
US,US,2017,July,"Synthetic opioids, excl. methadone (T40.4)",25774,27064,100,0.152839146275002,Underreported due to incomplete data
US,US,2017,August,"Synthetic opioids, excl. methadone (T40.4)",26616,27845,100,0.149331865862178,Underreported due to incomplete data
US,US,2017,September,"Synthetic opioids, excl. methadone (T40.4)",27413,28624,100,0.145232225365612,Underreported due to incomplete data
US,US,2017,October,"Synthetic opioids, excl. methadone (T40.4)",27955,29043,100,0.140479261228009,Underreported due to incomplete data
US,US,2017,November,"Synthetic opioids, excl. methadone (T40.4)",28376,29328,100,0.135276302381318,Underreported due to incomplete data
US,US,2017,December,"Synthetic opioids, excl. methadone (T40.4)",28789,29449,100,0.126903238319601,Underreported due to incomplete data
US,US,2018,January,"Synthetic opioids, excl. methadone (T40.4)",28792,29465,100,0.143940387443645,Underreported due to incomplete data
US,US,2018,February,"Synthetic opioids, excl. methadone (T40.4)",28776,29678,100,0.164185504685169,Underreported due to incomplete data
US,US,2018,March,"Synthetic opioids, excl. methadone (T40.4)",28958,30099,100,0.189427698421823,Underreported due to incomplete data
US,US,2018,April,"Synthetic opioids, excl. methadone (T40.4)",29116,30545,100,0.219045078725146,Underreported due to incomplete data
UT,UT,2015,January,Cocaine (T40.5),38,40,100,0.34098133271687,
UT,UT,2015,February,Cocaine (T40.5),36,38,100,0.338477425276806,
UT,UT,2015,March,Cocaine (T40.5),41,43,100,0.319215641566437,
UT,UT,2015,April,Cocaine (T40.5),40,42,100,0.307202184548868,
UT,UT,2015,May,Cocaine (T40.5),37,39,100,0.317100792751982,
UT,UT,2015,June,Cocaine (T40.5),40,42,100,0.338237781160156,
UT,UT,2015,July,Cocaine (T40.5),38,40,100,0.34285071942446,
UT,UT,2015,August,Cocaine (T40.5),37,39,100,0.29673590504451,
UT,UT,2015,September,Cocaine (T40.5),36,38,100,0.269148816866659,
UT,UT,2015,October,Cocaine (T40.5),38,40,100,0.301709688233322,
UT,UT,2015,November,Cocaine (T40.5),42,44,100,0.285218947486158,
UT,UT,2015,December,Cocaine (T40.5),46,49,100,0.319417203698515,
UT,UT,2016,January,Cocaine (T40.5),46,49,100,0.33683265031157,
UT,UT,2016,February,Cocaine (T40.5),48,51,100,0.384615384615385,
UT,UT,2016,March,Cocaine (T40.5),47,50,100,0.415167450871852,
UT,UT,2016,April,Cocaine (T40.5),48,51,100,0.484288151450113,
UT,UT,2016,May,Cocaine (T40.5),51,54,100,0.503861109589791,
UT,UT,2016,June,Cocaine (T40.5),50,53,100,0.518700518700519,
UT,UT,2016,July,Cocaine (T40.5),55,58,100,0.569846955389124,
UT,UT,2016,August,Cocaine (T40.5),53,56,100,0.616883116883117,
UT,UT,2016,September,Cocaine (T40.5),55,59,100,0.717716259241271,
UT,UT,2016,October,Cocaine (T40.5),58,62,100,0.828953784472016,
UT,UT,2016,November,Cocaine (T40.5),53,57,100,0.897275545162869,
UT,UT,2016,December,Cocaine (T40.5),50,54,100,0.90820629257217,
UT,UT,2017,January,Cocaine (T40.5),50,53,100,0.888434202024553,Underreported due to incomplete data
UT,UT,2017,February,Cocaine (T40.5),48,51,100,0.853823291002432,Underreported due to incomplete data
UT,UT,2017,March,Cocaine (T40.5),43,46,100,0.833243155502651,Underreported due to incomplete data
UT,UT,2017,April,Cocaine (T40.5),47,50,100,0.774857762124086,Underreported due to incomplete data
UT,UT,2017,May,Cocaine (T40.5),41,44,100,0.755065457113368,Underreported due to incomplete data
UT,UT,2017,June,Cocaine (T40.5),43,46,100,0.728221292321069,Underreported due to incomplete data
UT,UT,2017,July,Cocaine (T40.5),44,47,100,0.6927398679976,Underreported due to incomplete data
UT,UT,2017,August,Cocaine (T40.5),48,51,100,0.637254901960784,Underreported due to incomplete data
UT,UT,2017,September,Cocaine (T40.5),46,49,100,0.519199567333694,Underreported due to incomplete data
UT,UT,2017,October,Cocaine (T40.5),44,47,100,0.370609087979375,Underreported due to incomplete data
UT,UT,2017,November,Cocaine (T40.5),49,52,100,0.272029016428419,Underreported due to incomplete data
UT,UT,2017,December,Cocaine (T40.5),52,55,100,0.15527950310559,Underreported due to incomplete data
UT,UT,2018,January,Cocaine (T40.5),49,51,100,0.160017068487305,Underreported due to incomplete data
UT,UT,2018,February,Cocaine (T40.5),50,52,100,0.154230707865766,Underreported due to incomplete data
UT,UT,2018,March,Cocaine (T40.5),52,54,100,0.149118602545668,Underreported due to incomplete data
UT,UT,2018,April,Cocaine (T40.5),51,54,100,0.159227217239,Underreported due to incomplete data
UT,UT,2015,January,Heroin (T40.1),114,122,100,0.34098133271687,
UT,UT,2015,February,Heroin (T40.1),109,116,100,0.338477425276806,
UT,UT,2015,March,Heroin (T40.1),114,121,100,0.319215641566437,
UT,UT,2015,April,Heroin (T40.1),110,117,100,0.307202184548868,
UT,UT,2015,May,Heroin (T40.1),112,119,100,0.317100792751982,
UT,UT,2015,June,Heroin (T40.1),116,124,100,0.338237781160156,
UT,UT,2015,July,Heroin (T40.1),116,124,100,0.34285071942446,
UT,UT,2015,August,Heroin (T40.1),119,126,100,0.29673590504451,
UT,UT,2015,September,Heroin (T40.1),128,135,100,0.269148816866659,
UT,UT,2015,October,Heroin (T40.1),131,139,100,0.301709688233322,
UT,UT,2015,November,Heroin (T40.1),132,139,100,0.285218947486158,
UT,UT,2015,December,Heroin (T40.1),128,136,100,0.319417203698515,
